 811 365 3 2-2 2-1-1 0 0 0 1 .00004 .00004 .00004      .00000 .000050  .000000
 812 366 3 2-2 2-1 0 0 0 0 1 .00029 .00029 .00029      .00029 .000292  .000000
 813   0 2 2-2 2 0-2 0 0 0 0 .00000 .00000 .00000      .00000 .000019  .000000
 814 367 2 2-2 2 0-1 0 0 0 2 .00103 .00103 .00103      .00104 .001037  .000001
 815 368 2 2-2 2 0 0 0 0 0 0 .02776 .02776 .02776 MI2  .02777 .027768  .000002
 816   0 3 2-2 2 1 0 0 0 0-1 .00000 .00000 .00000      .00000 .000032  .000000
 817   0 2 2-2 2 2 0 0 0 0 0 .00000 .00000 .00000      .00000 .000013  .000000
 818   0 2 2-2 2 2 1 0 0 0 2 .00000 .00000 .00000      .00000 .000017  .000000
 819   0 2 2-2 3-2 0 1 0 0 2 .00000 .00000 .00000      .00000 .000013  .000000
 820   0 3 2-2 3-1 0-1 0 0 1 .00000 .00000 .00000      .00000 .000014  .000000
 821 369 2 2-2 3-1 0 0 0 0 2 .00007 .00007 .00006      .00000 .000064  .000000
 822 370 2 2-2 3 0-1-1 0 0 2 .00007 .00007 .00007      .00000 .000069  .000000
 823 371 2 2-2 3 0 0-1 0 0 0 .00188 .00188 .00187      .00189 .001874 -.000003
 824   0 2 2-2 4-2-1 0 0 0 2 .00000 .00000 .00000      .00000 .000031  .000000
 825 372 2 2-2 4-2 0 0 0 0 0 .00085 .00085 .00085      .00085 .000848  .000000
 826   0 3 2-2 4-1 0 0 0 0-1 .00000 .00000 .00000      .00000 .000007  .000000
 827 373 2 2-2 4 0 0-2 0 0 0 .00007 .00007 .00007      .00000 .000090  .000000
 828   0 2 2-2 4 0 0 0 0 0 0 .00000 .00000 .00000      .00000 .000016  .000000
 829   0 2 2-2 4 0 1 0 0 0 2 .00000 .00000 .00000      .00000 .000023  .000000
 830 374 2 2-2 5-2 0-1 0 0 0 .00007 .00007 .00007      .00000 .000076  .000000
 831   0 2 2-1-3 3 0 1 0 0 2 .00000 .00000 .00000      .00000 .000019  .000000
 832 375 2 2-1-2 1-2 0 0 0 2 .00014 .00014 .00014      .00015 .000147  .000000
 833   0 2 2-1-2 1 0 2 0 0 2 .00000 .00000 .00000      .00000 .000012  .000000
 834   0 3 2-1-2 2 0 0 0 0-1 .00000 .00000 .00000      .00000 .000035  .000000
 835   0 2 2-1-2 3-1 0 0 0 0 .00000 .00000 .00000      .00000 .000019  .000000
 836 376 2 2-1-2 3 0 0 0 0 2 .00056 .00056 .00056      .00056 .000560  .000000
 837   0 3 2-1-1 0 0 1 0 0-1 .00000 .00000 .00000      .00000 .000029  .000000
 838 377 2 2-1-1 1-1 1 0 0 0 .00004 .00004 .00004      .00000 .000047  .000000
 839 378 2 2-1-1 1 0 1 0 0 2 .00147 .00147 .00147      .00147 .001463 -.000003
 840   0 2 2-1-1 2 0 0 0 0 0 .00000 .00000 .00000      .00000 .000040  .000000
 841   0 2 2-1 0-1-3 0 0 0 0 .00000 .00000 .00000      .00000 .000025  .000000
 842 379 2 2-1 0-1-2 0 0 0 2 .00068 .00068 .00068      .00063 .000666  .000000
 843   0 2 2-1 0-1 0 2 0 0 2 .00000 .00000 .00000      .00000 .000020  .000000
 844 380 3 2-1 0 0-2 0 0 0-1 .00004 .00006 .00004      .00000 .000052  .000000
 845 381 3 2-1 0 0-1 0 0 0 1 .00097 .00097 .00097      .00097 .000967  .000000
 846 382 3 2-1 0 0 0 0 0 0 1 .00569 .00569 .00569      .00569 .005691 -.000002
 847 383 2 2-1 0 0 0 1 0 0 0 .00014 .00013 .00014      .00014 .000140  .000000
 848 384 2 2-1 0 1-2 0 0 0 0 .00009 .00009 .00010      .00000 .000092  .000000
 849 385 2 2-1 0 1-1 0 0 0 2 .00650 .00648 .00648      .00648 .006484  .000002
 850 386 2 2-1 0 1 0 0 0 0 0 .17386 .17386 .17388 N2   .17387 .173881  .000015
 851   0 4 2-1 0 1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000015  .000000
 852 387 3 2-1 0 2 0 0 0 0-1 .00010 .00010 .00010      .00011 .000103  .000000
 853   0 3 2-1 0 2 1 0 0 0-1 .00000 .00000 .00000      .00000 .000018  .000000
 854   0 2 2-1 0 3 0 0 0 0 0 .00000 .00000 .00000      .00000 .000042  .000000
 855   0 2 2-1 0 3 1 0 0 0 0 .00000 .00000 .00000      .00000 .000011  .000000
 856   0 2 2-1 1-1-1 1 0 0 0 .00000 .00000 .00000      .00000 .000011  .000000
 857 388 2 2-1 1-1 0 1 0 0 2 .00033 .00032 .00032      .00033 .000323  .000000
 858   0 2 2-1 1 0-1 0 0 0 0 .00000 .00000 .00000      .00000 .000034  .000000
 859   0 3 2-1 1 0 0-1 0 0 1 .00000 .00000 .00000      .00000 .000024  .000000
 860 389 2 2-1 1 0 0 0 0 0 2 .00093 .00093 .00093      .00094 .000937  .000000
 861 390 2 2-1 1 1-1-1 0 0 2 .00006 .00006 .00006      .00000 .000052  .000000
 862 391 2 2-1 1 1 0-1 0 0 0 .00162 .00162 .00162      .00163 .001625 -.000002
 863   0 3 2-1 2-2 0 0 0 0-1 .00000 .00000 .00000      .00000 .000012  .000000
 864   0 2 2-1 2-1-2 0 0 0 0 .00000 .00000 .00000      .00000 .000016  .000000
 865 392 2 2-1 2-1-1 0 0 0 2 .00124 .00124 .00124      .00123 .001232 -.000001
 866 393 2 2-1 2-1 0 0 0 0 0 .03303 .03303 .03303 NI2  .03303 .033027  .000002
 867   0 3 2-1 2 0-1 0 0 0 1 .00000 .00000 .00000      .00000 .000008  .000000
 868 394 3 2-1 2 0 0 0 0 0-1 .00015 .00015 .00015      .00015 .000144  .000000
 869   0 2 2-1 2 1 0-2 0 0 0 .00000 .00000 .00000      .00000 .000028  .000000
 870 395 2 2-1 2 1 0 0 0 0 0 .00014 .00014 .00014      .00017 .000169  .000000
 871 396 2 2-1 2 1 1 0 0 0 2 .00011 .00011 .00011      .00012 .000116  .000000
 872   0 2 2-1 2 1 2 0 0 0 2 .00000 .00000 .00000      .00000 .000013  .000000
 873   0 2 2-1 3-2 0 0 0 0 2 .00000 .00000 .00000      .00000 .000009  .000000
 874 397 2 2-1 3-1-1-1 0 0 2 .00006 .00006 .00006      .00000 .000056  .000000
 875 398 2 2-1 3-1 0-1 0 0 0 .00152 .00152 .00152      .00153 .001525 -.000002
 876   0 3 2-1 3 0 0-1 0 0-1 .00000 .00000 .00000      .00000 .000010  .000000
 877   0 2 2-1 3 1 0-1 0 0 0 .00000 .00000 .00000      .00000 .000011  .000000
 878   0 2 2-1 4-1 0-2 0 0 0 .00000 .00000 .00000      .00000 .000055  .000000
 879   0 2 2-1 4-1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000033  .000000
 880   0 2 2-1 4-1 1 0 0 0 2 .00000 .00000 .00000      .00000 .000021  .000000
 881   0 2 2 0-3 0-2 1 0 0 2 .00000 .00000 .00000      .00000 .000016  .000000
 882 399 2 2 0-3 2 0 1 0 0 2 .00011 .00011 .00011      .00011 .000110  .000000
 883   0 2 2 0-2 0-3 0 0 0 0 .00000 .00000 .00000      .00000 .000013  .000000
 884 400 2 2 0-2 0-2 0 0 0 2 .00039 .00039 .00040      .00040 .000394  .000000
 885   0 2 2 0-2 0 0 2 0 0 2 .00000 .00000 .00000      .00000 .000030  .000000
 886   0 3 2 0-2 1-1 0 0 0-1 .00000 .00000 .00000      .00000 .000017  .000000
 887 401 3 2 0-2 1 0 0 0 0-1 .00007 .00007 .00007      .00000 .000079  .000000
 888 402 2 2 0-2 2-1 0 0 0 0 .00010 .00010 .00010      .00000 .000095  .000000
 889 403 2 2 0-2 2 0 0 0 0 2 .00273 .00273 .00273 GAM2 .00273 .002728  .000001
 890 404 2 2 0-1 0-1 1 0 0 0 .00007 .00007 .00007      .00000 .000074  .000000
 891 405 2 2 0-1 0 0 1 0 0 2 .00313 .00313 .00313 ALF2 .00314 .003123 -.000008
 892 406 2 2 0-1 1 0 0 0 0 0 .00014 .00013 .00013      .00014 .000137  .000000
 893   0 2 2 0-1 2 0-1 0 0 2 .00000 .00000 .00000      .00000 .000016  .000000
 894   0 2 2 0 0-2-2 0 0 0 0 .00000 .00000 .00000      .00000 .000032  .000000
 895 407 3 2 0 0-1-1 0 0 0-1 .00006 .00006 .00006      .00000 .000055  .000000
 896 408 3 2 0 0-1 0 0 0 0-1 .00032 .00032 .00032      .00032 .000322  .000000
 897 409 2 2 0 0 0-2 0 0 0 0 .00047 .00047 .00047      .00047 .000472  .000000
 898 410 2 2 0 0 0-1 0 0 0 2 .03390 .03390 .03389      .03386 .033885 -.000020
 899   0 4 2 0 0 0-1 0 0 0 2 .00000 .00000 .00000      .00000 .000016  .000000
 900 411 2 2 0 0 0 0 0 0 0 0 .90807 .90812 .90814 M2   .90812 .908184  .000086
 901   0 4 2 0 0 0 0 0 0 0 0 .00000 .00000 .00000      .00000 .000062  .000000
 902   0 2 2 0 0 0 1 0 0 0 0 .00000 .00000 .00000      .00000 .000019  .000000
 903   0 4 2 0 0 0 1 0 0 0 2 .00000 .00000 .00000      .00000 .000014  .000000
 904 412 3 2 0 0 1-1 0 0 0 1 .00004 .00004 .00004      .00000 .000051  .000000
 905   0 2 2 0 0 1 0-1 0 0 2 .00000 .00000 .00000      .00000 .000010  .000000
 906 413 3 2 0 0 1 0 0 0 0-1 .00086 .00086 .00086      .00086 .000858  .000000
 907 414 3 2 0 0 1 1 0 0 0-1 .00016 .00016 .00016      .00016 .000163  .000000
 908   0 2 2 0 0 2-1 0 0 0 2 .00000 .00000 .00000      .00000 .000010  .000000
 909   0 3 2 0 0 1 2 0 0 0 1 .00000 .00000 .00000      .00000 .000007  .000000
 910 415 2 2 0 0 2 0 0 0 0 0 .00053 .00053 .00053      .00053 .000525 -.000001
 911 416 2 2 0 0 2 1 0 0 0 0 .00019 .00019 .00019      .00019 .000189  .000000
 912   0 2 2 0 0 2 2 0 0 0 0 .00000 .00000 .00000      .00000 .000036  .000000
 913   0 2 2 0 1-2 0 1 0 0 0 .00000 .00000 .00000      .00000 .000011  .000000
 914   0 2 2 0 1-1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000032  .000000
 915 417 2 2 0 1 0-1-1 0 0 2 .00006 .00006 .00006      .00000 .000057  .000000
 916 418 2 2 0 1 0 0-1 0 0 0 .00277 .00276 .00276 BET2 .00276 .002749 -.000007
 917   0 2 2 0 1 0 0 1 0 0 2 .00000 .00000 .00000      .00000 .000012  .000000
 918   0 2 2 0 1 0 1 1 0 0 0 .00000 .00000 .00000      .00000 .000017  .000000
 919   0 3 2 0 1 1 0-1 0 0-1 .00000 .00000 .00000      .00000 .000007  .000000
 920   0 2 2 0 1 1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000009  .000000
 921   0 2 2 0 2-2-1 0 0 0 0 .00000 .00000 .00000      .00000 .000019  .000000
 922 419 2 2 0 2-2 0 0 0 0 2 .00052 .00052 .00052      .00052 .000518  .000000
 923   0 3 2 0 2-1-1 0 0 0 1 .00000 .00000 .00000      .00000 .000010  .000000
 924 420 3 2 0 2-1 0 0 0 0-1 .00016 .00016 .00016      .00017 .000167  .000000
 925   0 3 2 0 2-1 1 0 0 0-1 .00000 .00000 .00000      .00000 .000034  .000000
 926   0 2 2 0 2 0-1 0 0 0 2 .00000 .00000 .00000      .00000 .000019  .000000
 927   0 2 2 0 2 0 0-2 0 0 0 .00000 .00000 .00000      .00000 .000033  .000000
 928 421 2 2 0 2 0 0 0 0 0 0 .00103 .00103 .00103 DLT2 .00107 .001066  .000000
 929 422 2 2 0 2 0 1 0 0 0 2 .00052 .00052 .00052      .00051 .000510  .000000
 930 423 2 2 0 2 0 2 0 0 0 0 .00017 .00017 .00017      .00018 .000173  .000000
 931   0 2 2 0 3-2 0-1 0 0 2 .00000 .00000 .00000      .00000 .000023  .000000
 932   0 3 2 0 3-1 0-1 0 0-1 .00000 .00000 .00000      .00000 .000008  .000000
 933 424 2 2 0 3 0 0-1 0 0 0 .00007 .00007 .00007      .00000 .000070  .000000
 934   0 2 2 0 3 0 1-1 0 0 2 .00000 .00000 .00000      .00000 .000012  .000000
 935   0 2 2 0 4-2 0 0 0 0 0 .00000 .00000 .00000      .00000 .000021  .000000
 936   0 2 2 0 4-2 1 0 0 0 0 .00000 .00000 .00000      .00000 .000009  .000000
 937   0 2 2 1-4 1 0 2 0 0 2 .00000 .00000 .00000      .00000 .000013  .000000
 938   0 2 2 1-3 1-1 1 0 0 0 .00000 .00000 .00000      .00000 .000013  .000000
 939 425 2 2 1-3 1 0 1 0 0 2 .00032 .00032 .00032      .00033 .000321  .000000
 940   0 2 2 1-2-1-2 0 0 0 0 .00000 .00000 .00000      .00000 .000022  .000000
 941   0 3 2 1-2 0-1 0 0 0-1 .00000 .00000 .00000      .00000 .000028  .000000
 942 426 2 2 1-2 1-1 0 0 0 0 .00030 .00030 .00030      .00024 .000300  .000000
 943 427 2 2 1-2 1 0 0 0 0 2 .00670 .00670 .00670 LMB2 .00670 .006697  .000000
 944 428 2 2 1-1-1 0 1 0 0 2 .00010 .00010 .00010      .00010 .000103  .000000
 945 429 2 2 1-1 0 0 0 0 0 0 .00016 .00016 .00016      .00017 .000156  .000000
 946   0 3 2 1-1 0 0 1 0 0 1 .00000 .00000 .00000      .00000 .000010  .000000
 947   0 2 2 1-1 1 0-1 0 0 0 .00000 .00000 .00000      .00000 .000016  .000000
 948   0 2 2 1-1 1 0 1 0 0 2 .00000 .00000 .00000      .00000 .000033  .000000
 949   0 2 2 1-1 1 1 1 0 0 2 .00000 .00000 .00000      .00000 .000017  .000000
 950   0 2 2 1 0-1-2 0 0 0 2 .00000 .00000 .00000      .00000 .000038  .000000
 951 430 2 2 1 0-1-1 0 0 0 0 .00093 .00093 .00095      .00095 .000939 -.000001
 952 431 2 2 1 0-1 0 0 0 0 2 .02567 .02567 .02567 L2   .02567 .025670  .000002
 953 432 3 2 1 0 0-1 0 0 0 1 .00031 .00031 .00031      .00031 .000311  .000000
 954   0 2 2 1 0 0 0-1 0 0 2 .00000 .00000 .00000      .00000 .000024  .000000
 955 433 3 2 1 0 0 0 0 0 0-1 .00525 .00525 .00525      .00525 .005250 -.000001
 956 434 3 2 1 0 0 1 0 0 0-1 .00100 .00100 .00100      .00099 .000989  .000000
 957 435 2 2 1 0 1-1 0 0 0 2 .00013 .00011 .00011      .00012 .000119  .000000
 958   0 3 2 1 0 0 2 0 0 0 1 .00000 .00000 .00000      .00000 .000035  .000000
 959 436 2 2 1 0 1 0 0 0 0 0 .00642 .00642 .00642      .00643 .006420 -.000008
 960   0 4 2 1 0 1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000006  .000000
 961 437 2 2 1 0 1 1 0 0 0 0 .00283 .00283 .00283      .00283 .002832 -.000002
 962 438 2 2 1 0 1 2 0 0 0 0 .00040 .00040 .00040      .00040 .000400  .000000
 963   0 2 2 1 1-1 0-1 0 0 0 .00000 .00000 .00000      .00000 .000038  .000000
 964   0 3 2 1 1 0 0-1 0 0-1 .00000 .00000 .00000      .00000 .000007  .000000
 965   0 2 2 1 1 0 0 0 0 0 2 .00000 .00000 .00000      .00000 .000036  .000000
 966   0 2 2 1 1 0 1 0 0 0 2 .00000 .00000 .00000      .00000 .000016  .000000
 967   0 2 2 1 1 1 0-1 0 0 0 .00000 .00000 .00000      .00000 .000038  .000000
 968   0 2 2 1 1 1 1-1 0 0 0 .00000 .00000 .00000      .00000 .000022  .000000
 969   0 3 2 1 2-2 0 0 0 0-1 .00000 .00000 .00000      .00000 .000008  .000000
 970   0 2 2 1 2-1-1 0 0 0 2 .00000 .00000 .00000      .00000 .000023  .000000
 971 439 2 2 1 2-1 0 0 0 0 0 .00124 .00122 .00124      .00123 .001228 -.000001
 972 440 2 2 1 2-1 1 0 0 0 0 .00059 .00059 .00059      .00059 .000592  .000000
 973 441 2 2 1 2-1 2 0 0 0 0 .00007 .00007 .00007      .00000 .000069  .000000
 974   0 2 2 1 3-1 0-1 0 0 0 .00000 .00000 .00000      .00000 .000052  .000000
 975   0 2 2 1 3-1 1-1 0 0 0 .00000 .00000 .00000      .00000 .000026  .000000
 976   0 2 2 2-5 0 0 3 0 0 0 .00000 .00000 .00000      .00000 .000035  .000000
 977 442 2 2 2-4 0 0 2 0 0 0 .00101 .00101 .00101 2T2  .00101 .001002 -.000002
 978   0 2 2 2-2 0 0 0-2 0 0 .00000 .00000 .00000      .00000 .000011  .000000
 979   0 2 2 2-2 0 0 0 0-2 2 .00000 .00000 .00000      .00000 .000021  .000000
 980   0 2 2 2-3 0-1 1 0 0 0 .00000 .00000 .00000      .00000 .000038  .000000
 981   0 3 2 2-3 0 0 0 0 0 1 .00000 .00000 .00000      .00000 .000007  .000000
 982 443 2 2 2-3 0 0 1 0 0 0 .02478 .02475 .02472 T2   .02479 .024701 -.000059
 983   0 2 2 2-2 0 0 0-1 0 0 .00000 .00000 .00000      .00000 .000025  .000000
 984   0 2 2 2-2 0 0 0 0-1 0 .00000 .00000 .00000      .00000 .000013  .000000
 985   0 2 2 2-2 0-2 0 0 0 2 .00000 .00000 .00000      .00000 .000030  .000000
 986 444 2 2 2-2 0-1 0 0 0 0 .00095 .00095 .00095      .00094 .000946 -.000004
 987 445 2 2 2-2 0 0 0 0 0 0 .42247 .42248 .42251 S2   .42358 .422535  .000040
 988 446 3 2 2-2 1 0 0 0 0-1 .00006 .00006 .00006      .00000 .000053  .000000
 989   0 3 2 2-2 1 1 0 0 0-1 .00000 .00000 .00000      .00000 .000010  .000000
 990 447 2 2 2-2 2 0 0 0 0 0 .00006 .00006 .00006      .00000 .000057  .000000
 991   0 2 2 2-2 2 1 0 0 0 0 .00000 .00000 .00000      .00000 .000025  .000000
 992   0 2 2 2-1 0-1-1 0 0 2 .00000 .00000 .00000      .00000 .000017  .000000
 993 448 2 2 2-1 0 0-1 0 0 2 .00355 .00354 .00354 R2   .00354 .003536 -.000010
 994 449 2 2 2-1 0 0 1 0 0 0 .00091 .00089 .00089      .00092 .000899  .000000
 995 450 2 2 2-1 0 1 1 0 0 2 .00006 .00006 .00006      .00000 .000052  .000000
 996   0 2 2 2-1 0 2 1 0 0 2 .00000 .00000 .00000      .00000 .000012  .000000
 997   0 2 2 2 0-2-1 0 0 0 0 .00000 .00000 .00000      .00000 .000046  .000000
 998   0 2 2 2 0-2 0 0 0 0 0 .00000 .00000 .00000      .00000 .000011  .000000
 999   0 3 2 2 0-1-1 0 0 0 1 .00000 .00000 .00000      .00000 .000017  .000000
1000 451 3 2 2 0-1 0 0 0 0-1 .00028 .00028 .00028      .00029 .000286  .000000
1001 452 3 2 2 0-1 1 0 0 0-1 .00006 .00006 .00006      .00000 .000054  .000000
1002 453 2 2 2 0 0-1 0 0 0 2 .00148 .00147 .00147      .00147 .001472  .000002
1003 454 2 2 2 0 0 0 0 0 0 0 .11501 .11496 .11491 K2   .11506 .114860 -.000121
1004   0 4 2 2 0 0 0 0 0 0 0 .00000 .00000 .00000      .00000 .000042  .000000
1005 455 2 2 2 0 0 1 0 0 0 0 .03426 .03425 .03425      .03423 .034240 -.000021
1006   0 4 2 2 0 0 1 0 0 0 0 .00000 .00000 .00000      .00000 .000016  .000000
1007 456 2 2 2 0 0 2 0 0 0 0 .00372 .00372 .00372      .00372 .003718 -.000002
1008   0 3 2 2 0 1 0 0 0 0-1 .00000 .00000 .00000      .00000 .000026  .000000
1009   0 3 2 2 0 1 1 0 0 0-1 .00000 .00000 .00000      .00000 .000017  .000000
1010 457 2 2 2 1 0 0-1 0 0 0 .00091 .00091 .00091      .00092 .000904 -.000001
1011   0 2 2 2 1 0 1-1 0 0 0 .00000 .00000 .00000      .00000 .000038  .000000
1012   0 2 2 2 1 0 2-1 0 0 0 .00000 .00000 .00000      .00000 .000008  .000000
1013 458 2 2 2 2-2 0 0 0 0 0 .00006 .00006 .00006      .00000 .000057  .000000
1014   0 2 2 2 2-2 1 0 0 0 0 .00000 .00000 .00000      .00000 .000035  .000000
1015   0 2 2 2 2 0 0-2 0 0 0 .00000 .00000 .00000      .00000 .000022  .000000
1016 459 2 2 2 2 0 0 0 0 0 0 .00076 .00076 .00076      .00078 .000782  .000000
1017   0 2 2 2 2 0 1 0 0 0 2 .00000 .00000 .00000      .00000 .000041  .000000
1018   0 2 2 2 2 0 2 0 0 0 2 .00000 .00000 .00000      .00000 .000031  .000000
1019   0 2 2 2 3 0 0-1 0 0 0 .00000 .00000 .00000      .00000 .000045  .000000
1020   0 2 2 3-4 1-1 0 0 0 0 .00000 .00000 .00000      .00000 .000015  .000000
1021   0 2 2 3-4 1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000009  .000000
1022   0 2 2 3-3 0 0 0 0 0 2 .00000 .00000 .00000      .00000 .000032  .000000
1023 460 2 2 3-3 1 0 1 0 0 0 .00006 .00006 .00006      .00000 .000053  .000000
1024   0 2 2 3-3 1 1 1 0 0 0 .00000 .00000 .00000      .00000 .000022  .000000
1025 461 2 2 3-2-1-1 0 0 0 0 .00009 .00009 .00009      .00000 .000080  .000000
1026 462 2 2 3-2-1 0 0 0 0 0 .00006 .00006 .00006      .00000 .000065  .000000
1027 463 3 2 3-2 0 0 0 0 0-1 .00006 .00006 .00006      .00000 .000060  .000000
1028   0 3 2 3-2 0 1 0 0 0-1 .00000 .00000 .00000      .00000 .000011  .000000
1029   0 2 2 3-2 1-1 0 0 0 2 .00000 .00000 .00000      .00000 .000025  .000000
1030 464 2 2 3-2 1 0 0 0 0 0 .00124 .00124 .00124 KSI2 .00123 .001228 -.000001
1031 465 2 2 3-2 1 1 0 0 0 0 .00053 .00053 .00053      .00054 .000535  .000000
1032 466 2 2 3-2 1 2 0 0 0 0 .00006 .00006 .00006      .00000 .000058  .000000
1033   0 2 2 3-1-1 0 1 0 0 0 .00000 .00000 .00000      .00000 .000040  .000000
1034   0 2 2 3-1-1 1 1 0 0 0 .00000 .00000 .00000      .00000 .000014  .000000
1035   0 2 2 3-1 0 0 0 0 0 2 .00000 .00000 .00000      .00000 .000035  .000000
1036   0 2 2 3-1 0 1 0 0 0 2 .00000 .00000 .00000      .00000 .000014  .000000
1037   0 2 2 3-1 1 0-1 0 0 2 .00000 .00000 .00000      .00000 .000009  .000000
1038   0 3 2 3 0-2 0 0 0 0-1 .00000 .00000 .00000      .00000 .000022  .000000
1039 467 2 2 3 0-1-1 0 0 0 2 .00011 .00013 .00013      .00012 .000121  .000000
1040 468 2 2 3 0-1 0 0 0 0 0 .00642 .00642 .00642 ETA2 .00643 .006422 -.000007
1041   0 4 2 3 0-1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000006  .000000
1042 469 2 2 3 0-1 1 0 0 0 0 .00280 .00280 .00280      .00280 .002799 -.000003
1043   0 3 2 3 0 0-1 0 0 0 1 .00000 .00000 .00000      .00000 .000011  .000000
1044 470 2 2 3 0-1 2 0 0 0 0 .00030 .00030 .00032      .00030 .000307 -.000001
1045 471 3 2 3 0 0 0 0 0 0-1 .00048 .00048 .00048      .00048 .000484  .000000
1046 472 3 2 3 0 0 1 0 0 0-1 .00031 .00031 .00031      .00031 .000311  .000000
1047 473 3 2 3 0 0 2 0 0 0-1 .00006 .00006 .00006      .00000 .000064  .000000
1048 474 2 2 3 0 1 0 0 0 0 2 .00004 .00004 .00004      .00000 .000047  .000000
1049   0 2 2 3 0 1 1 0 0 0 2 .00000 .00000 .00000      .00000 .000040  .000000
1050   0 2 2 3 0 1 2 0 0 0 2 .00000 .00000 .00000      .00000 .000037  .000000
1051   0 2 2 3 0 1 3 0 0 0 2 .00000 .00000 .00000      .00000 .000012  .000000
1052   0 2 2 3 1-1 0-1 0 0 2 .00000 .00000 .00000      .00000 .000033  .000000
1053   0 2 2 3 1-1 1-1 0 0 2 .00000 .00000 .00000      .00000 .000011  .000000
1054   0 2 2 3 2-1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000012  .000000
1055   0 2 2 3 2-1 1 0 0 0 2 .00000 .00000 .00000      .00000 .000013  .000000
1056   0 2 2 4-4 0-1 0 0 0 0 .00000 .00000 .00000      .00000 .000013  .000000
1057   0 2 2 4-4 2 0 0 0 0 0 .00000 .00000 .00000      .00000 .000020  .000000
1058   0 2 2 4-4 2 1 0 0 0 0 .00000 .00000 .00000      .00000 .000009  .000000
1059 475 2 2 4-3 0 0 1 0 0 0 .00007 .00007 .00007      .00000 .000070  .000000
1060   0 2 2 4-3 0 1 1 0 0 0 .00000 .00000 .00000      .00000 .000030  .000000
1061   0 3 2 4-2-1 0 0 0 0-1 .00000 .00000 .00000      .00000 .000008  .000000
1062   0 2 2 4-2 0-1 0 0 0 0 .00000 .00000 .00000      .00000 .000022  .000000
1063 476 2 2 4-2 0 0 0 0 0 0 .00106 .00106 .00106      .00107 .001066  .000000
1064 477 2 2 4-2 0 1 0 0 0 0 .00046 .00046 .00046      .00046 .000458  .000000
1065 478 2 2 4-2 0 2 0 0 0 0 .00004 .00004 .00004      .00000 .000049  .000000
1066   0 3 2 4-2 1 0 0 0 0-1 .00000 .00000 .00000      .00000 .000015  .000000
1067   0 3 2 4-2 1 1 0 0 0-1 .00000 .00000 .00000      .00000 .000010  .000000
1068   0 2 2 4-1 0 0-1 0 0 2 .00000 .00000 .00000      .00000 .000016  .000000
1069 479 2 2 4 0-2 0 0 0 0 0 .00053 .00053 .00053      .00053 .000527  .000000
1070 480 2 2 4 0-2 1 0 0 0 0 .00023 .00023 .00023      .00023 .000229  .000000
1071   0 2 2 4 0-2 2 0 0 0 0 .00000 .00000 .00000      .00000 .000025  .000000
1072 481 3 2 4 0-1 0 0 0 0-1 .00007 .00007 .00007      .00000 .000079  .000000
1073   0 3 2 4 0-1 1 0 0 0-1 .00000 .00000 .00000      .00000 .000051  .000000
1074   0 3 2 4 0-1 2 0 0 0-1 .00000 .00000 .00000      .00000 .000011  .000000
1075 482 2 2 4 0 0 0 0 0 0 0 .00168 .00168 .00168      .00168 .001682 -.000002
1076 483 2 2 4 0 0 1 0 0 0 0 .00147 .00147 .00145      .00146 .001457 -.000002
1077 484 2 2 4 0 0 2 0 0 0 0 .00047 .00047 .00047      .00047 .000472  .000000
1078 485 2 2 4 0 0 3 0 0 0 0 .00007 .00007 .00007      .00000 .000068  .000000
1079   0 2 2 5-4 1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000033  .000000
1080   0 2 2 5-4 1 1 0 0 0 0 .00000 .00000 .00000      .00000 .000014  .000000
1081   0 2 2 5-3-1 0 1 0 0 0 .00000 .00000 .00000      .00000 .000013  .000000
1082 486 2 2 5-2-1 0 0 0 0 0 .00017 .00017 .00017      .00017 .000169  .000000
1083   0 2 2 5-2-1 1 0 0 0 0 .00000 .00000 .00000      .00000 .000072  .000000
1084   0 3 2 5-2 0 0 0 0 0-1 .00000 .00000 .00000      .00000 .000013  .000000
1085   0 3 2 5-2 0 1 0 0 0-1 .00000 .00000 .00000      .00000 .000008  .000000
1086   0 2 2 5-2 1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000061  .000000
1087   0 2 2 5-2 1 1 0 0 0 0 .00000 .00000 .00000      .00000 .000053  .000000
1088   0 2 2 5-2 1 2 0 0 0 0 .00000 .00000 .00000      .00000 .000017  .000000
1089   0 2 2 5 0-3 0 0 0 0 0 .00000 .00000 .00000      .00000 .000042  .000000
1090   0 2 2 5 0-3 1 0 0 0 0 .00000 .00000 .00000      .00000 .000018  .000000
1091   0 3 2 5 0-2 0 0 0 0-1 .00000 .00000 .00000      .00000 .000009  .000000
1092 487 2 2 5 0-1 0 0 0 0 0 .00032 .00032 .00032      .00032 .000322  .000000
1093 488 2 2 5 0-1 1 0 0 0 0 .00028 .00028 .00028      .00028 .000279  .000000
